aggregate_power,true_DWE,pred_DWE,true_FRE,pred_FRE,true_KTE,pred_KTE,true_MIC,pred_MIC,true_WME,pred_WME
341.55334,1.0,0.2594151723610119,88.0,20.753213788880952,1.0,594.0607447067173,1.0,0.2594151723610119,0.0,0.0
341.825,1.0,0.2594151723610119,88.0,20.753213788880952,1.0,604.9561819458797,1.0,0.2594151723610119,0.0,0.0
341.42166,1.0,0.2594151723610119,88.0,20.753213788880952,1.0,605.2155971182408,1.0,0.2594151723610119,0.0,0.0
341.52667,1.0,0.2594151723610119,88.0,21.012628961241965,1.0,599.2490481539376,1.0,0.2594151723610119,0.0,0.0
341.53168,1.0,0.2594151723610119,88.0,20.753213788880952,1.0,600.0272936710205,1.0,0.2594151723610119,0.0,0.0
341.07,1.0,0.2594151723610119,88.0,20.753213788880952,1.0,669.2911446914108,1.0,0.2594151723610119,0.0,0.0
341.21832,1.0,0.2594151723610119,88.0,4.410057930137203,1.0,601.8431998775476,1.0,0.2594151723610119,0.0,0.0
340.00165,1.0,0.2594151723610119,88.0,0.0,1.0,70.30151170983423,1.0,0.2594151723610119,0.0,0.0
340.905,1.0,0.2594151723610119,88.0,0.0,1.0,0.0,1.0,0.2594151723610119,0.0,0.0
340.98834,1.0,0.2594151723610119,88.0,0.0,1.0,0.2594151723610119,1.0,0.2594151723610119,0.0,0.0
340.09167,1.0,0.2594151723610119,87.0,0.0,1.0,0.2594151723610119,1.0,0.2594151723610119,0.0,0.0
339.80835,1.0,0.2594151723610119,88.0,0.0,1.0,0.2594151723610119,1.0,0.2594151723610119,0.0,0.0
339.47333,1.0,0.2594151723610119,88.0,4.410057930137203,1.0,0.2594151723610119,1.0,0.2594151723610119,0.0,0.0
339.28833,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
339.01166,1.0,0.2592139544910754,88.0,21.514758222759262,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
339.445,1.0,0.2592139544910754,88.0,21.514758222759262,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.01666,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
339.975,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.84332,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.685,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.10498,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.83002,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
341.44333,1.0,0.2592139544910754,89.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.60333,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.4,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.06,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.43665,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.13165,1.0,0.2592139544910754,87.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.52167,1.0,0.2592139544910754,87.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.02832,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.028,1.0,0.2592139544910754,88.0,20.996330313777108,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
339.905,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
339.98834,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.74,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.16998,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.46,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.71832,1.0,0.2592139544910754,88.0,20.996330313777108,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.55334,1.0,0.2592139544910754,88.0,20.996330313777108,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
341.025,1.0,0.2592139544910754,88.0,21.514758222759262,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
341.15167,1.0,0.2592139544910754,88.0,20.996330313777108,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
341.15668,1.0,0.2592139544910754,88.0,21.255544268268185,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
341.245,1.0,0.2592139544910754,88.0,20.996330313777108,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.79834,1.0,0.2592139544910754,88.0,20.996330313777108,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.08667,1.0,0.2592139544910754,88.0,20.996330313777108,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.67,1.0,0.2592139544910754,88.0,20.996330313777108,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.025,1.0,0.2592139544910754,88.0,20.996330313777108,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.03668,1.0,0.2592139544910754,88.0,20.737116359286034,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
339.78168,1.0,0.2592139544910754,88.0,20.737116359286034,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
341.11667,1.0,0.2592139544910754,88.0,20.996330313777108,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.7083,1.0,0.2592139544910754,88.0,20.737116359286034,1.0,608.6343651450451,1.0,0.2592139544910754,0.0,0.0
341.08334,1.0,0.2592139544910754,88.0,25.143753585634315,1.0,600.8579465103128,1.0,0.2592139544910754,0.0,0.0
341.78333,1.0,0.2592139544910754,88.0,20.996330313777108,1.0,595.4144534660003,1.0,0.2592139544910754,0.0,0.0
341.60498,1.0,0.2592139544910754,88.0,20.996330313777108,1.0,595.4144534660003,1.0,0.2592139544910754,0.0,0.0
341.16833,1.0,0.2592139544910754,88.0,20.737116359286034,1.0,587.638034831268,1.0,0.2592139544910754,0.0,0.0
341.50333,1.0,0.2592139544910754,88.0,20.737116359286034,1.0,597.4881651019289,1.0,0.2592139544910754,0.0,0.0
341.35834,1.0,0.2592139544910754,88.0,20.737116359286034,1.0,596.7105232384556,1.0,0.2592139544910754,0.0,0.0
340.885,1.0,0.2592139544910754,88.0,20.737116359286034,1.0,600.8579465103128,1.0,0.2592139544910754,0.0,0.0
342.04,1.0,0.2592139544910754,88.0,20.737116359286034,1.0,604.2277279186968,1.0,0.2592139544910754,0.0,0.0
341.93832,1.0,0.2592139544910754,88.0,20.737116359286034,1.0,604.2277279186968,1.0,0.2592139544910754,0.0,0.0
341.55334,1.0,0.2592139544910754,88.0,20.737116359286034,1.0,593.5999557845628,1.0,0.2592139544910754,0.0,0.0
341.825,1.0,0.2592139544910754,88.0,20.737116359286034,1.0,604.4869418731879,1.0,0.2592139544910754,0.0,0.0
341.42166,1.0,0.2592139544910754,88.0,20.737116359286034,1.0,604.746155827679,1.0,0.2592139544910754,0.0,0.0
341.52667,1.0,0.2592139544910754,88.0,20.996330313777108,1.0,598.7842348743842,1.0,0.2592139544910754,0.0,0.0
341.53168,1.0,0.2592139544910754,88.0,20.737116359286034,1.0,599.5618767378575,1.0,0.2592139544910754,0.0,0.0
341.07,1.0,0.2592139544910754,88.0,20.737116359286034,1.0,668.7720025869746,1.0,0.2592139544910754,0.0,0.0
341.21832,1.0,0.2592139544910754,88.0,4.406637226348282,1.0,601.376374419295,1.0,0.2592139544910754,0.0,0.0
340.00165,1.0,0.2592139544910754,88.0,0.0,1.0,70.24698166708144,1.0,0.2592139544910754,0.0,0.0
340.905,1.0,0.2592139544910754,88.0,0.0,1.0,0.0,1.0,0.2592139544910754,0.0,0.0
340.98834,1.0,0.2592139544910754,88.0,0.0,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
340.09167,1.0,0.2592139544910754,87.0,0.0,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
339.80835,1.0,0.2592139544910754,88.0,0.0,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
339.47333,1.0,0.2592139544910754,88.0,4.406637226348282,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
339.70334,1.0,0.2592139544910754,88.0,4.665851180839358,1.0,0.2592139544910754,1.0,0.2592139544910754,0.0,0.0
339.01166,1.0,0.25900319652772186,88.0,21.497265311800913,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
339.445,1.0,0.25900319652772186,88.0,21.497265311800913,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.01666,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
339.975,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.84332,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.685,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.10498,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.83002,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
341.44333,1.0,0.25900319652772186,89.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.60333,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.4,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.06,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.43665,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.13165,1.0,0.25900319652772186,87.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.52167,1.0,0.25900319652772186,87.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.02832,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.028,1.0,0.25900319652772186,88.0,20.97925891874547,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
339.905,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
339.98834,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.74,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.16998,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.46,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.71832,1.0,0.25900319652772186,88.0,20.97925891874547,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.55334,1.0,0.25900319652772186,88.0,20.97925891874547,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
341.025,1.0,0.25900319652772186,88.0,21.497265311800913,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
341.15167,1.0,0.25900319652772186,88.0,20.97925891874547,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
341.15668,1.0,0.25900319652772186,88.0,21.23826211527319,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
341.245,1.0,0.25900319652772186,88.0,20.97925891874547,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.79834,1.0,0.25900319652772186,88.0,20.97925891874547,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.08667,1.0,0.25900319652772186,88.0,20.97925891874547,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.67,1.0,0.25900319652772186,88.0,20.97925891874547,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.025,1.0,0.25900319652772186,88.0,20.97925891874547,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.03668,1.0,0.25900319652772186,88.0,20.72025572221775,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
339.78168,1.0,0.25900319652772186,88.0,20.72025572221775,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
341.11667,1.0,0.25900319652772186,88.0,20.97925891874547,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.7083,1.0,0.25900319652772186,88.0,20.72025572221775,1.0,608.1395054470909,1.0,0.25900319652772186,0.0,0.0
341.08334,1.0,0.25900319652772186,88.0,25.12331006318902,1.0,600.3694095512593,1.0,0.25900319652772186,0.0,0.0
341.78333,1.0,0.25900319652772186,88.0,20.97925891874547,1.0,594.9303424241771,1.0,0.25900319652772186,0.0,0.0
341.60498,1.0,0.25900319652772186,88.0,20.97925891874547,1.0,594.9303424241771,1.0,0.25900319652772186,0.0,0.0
341.16833,1.0,0.25900319652772186,88.0,20.72025572221775,1.0,587.1602465283454,1.0,0.25900319652772186,0.0,0.0
341.50333,1.0,0.25900319652772186,88.0,20.72025572221775,1.0,597.0023679963989,1.0,0.25900319652772186,0.0,0.0
341.35834,1.0,0.25900319652772186,88.0,20.72025572221775,1.0,596.2253584068158,1.0,0.25900319652772186,0.0,0.0
340.885,1.0,0.25900319652772186,88.0,20.72025572221775,1.0,600.3694095512593,1.0,0.25900319652772186,0.0,0.0
342.04,1.0,0.25900319652772186,88.0,20.72025572221775,1.0,603.7364511061196,1.0,0.25900319652772186,0.0,0.0
341.93832,1.0,0.25900319652772186,88.0,20.72025572221775,1.0,603.7364511061196,1.0,0.25900319652772186,0.0,0.0
341.55334,1.0,0.25900319652772186,88.0,20.72025572221775,1.0,593.1173200484831,1.0,0.25900319652772186,0.0,0.0
341.825,1.0,0.25900319652772186,88.0,20.72025572221775,1.0,603.9954543026473,1.0,0.25900319652772186,0.0,0.0
341.42166,1.0,0.25900319652772186,88.0,20.72025572221775,1.0,604.2544574991751,1.0,0.25900319652772186,0.0,0.0
341.52667,1.0,0.25900319652772186,88.0,20.97925891874547,1.0,598.2973839790375,1.0,0.25900319652772186,0.0,0.0
341.53168,1.0,0.25900319652772186,88.0,20.72025572221775,1.0,599.0743935686206,1.0,0.25900319652772186,0.0,0.0
341.07,1.0,0.25900319652772186,88.0,20.72025572221775,1.0,668.2282470415224,1.0,0.25900319652772186,0.0,0.0
341.21832,1.0,0.25900319652772186,88.0,4.403054340971272,1.0,600.8874159443147,1.0,0.25900319652772186,0.0,0.0
340.00165,1.0,0.25900319652772186,88.0,0.0,1.0,70.18986625901262,1.0,0.25900319652772186,0.0,0.0
340.905,1.0,0.25900319652772186,88.0,0.0,1.0,0.0,1.0,0.25900319652772186,0.0,0.0
340.98834,1.0,0.25900319652772186,88.0,0.0,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
340.09167,1.0,0.25900319652772186,87.0,0.0,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
339.80835,1.0,0.25900319652772186,88.0,0.0,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
339.47333,1.0,0.25900319652772186,88.0,4.403054340971272,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
339.70334,1.0,0.25900319652772186,88.0,4.662057537498994,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
339.58334,1.0,0.25900319652772186,88.0,4.403054340971272,1.0,0.25900319652772186,1.0,0.25900319652772186,0.0,0.0
339.445,1.0,0.2588199611201547,88.0,21.48205677297284,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.01666,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
339.975,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.84332,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.685,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.10498,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.83002,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
341.44333,1.0,0.2588199611201547,89.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.60333,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.4,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.06,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.43665,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.13165,1.0,0.2588199611201547,87.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.52167,1.0,0.2588199611201547,87.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.02832,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.028,1.0,0.2588199611201547,88.0,20.96441685073253,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
339.905,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
339.98834,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.74,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.16998,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.46,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.71832,1.0,0.2588199611201547,88.0,20.96441685073253,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.55334,1.0,0.2588199611201547,88.0,20.96441685073253,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
341.025,1.0,0.2588199611201547,88.0,21.48205677297284,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
341.15167,1.0,0.2588199611201547,88.0,20.96441685073253,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
341.15668,1.0,0.2588199611201547,88.0,21.223236811852686,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
341.245,1.0,0.2588199611201547,88.0,20.96441685073253,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.79834,1.0,0.2588199611201547,88.0,20.96441685073253,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.08667,1.0,0.2588199611201547,88.0,20.96441685073253,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.67,1.0,0.2588199611201547,88.0,20.96441685073253,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.025,1.0,0.2588199611201547,88.0,20.96441685073253,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.03668,1.0,0.2588199611201547,88.0,20.705596889612377,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
339.78168,1.0,0.2588199611201547,88.0,20.705596889612377,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
341.11667,1.0,0.2588199611201547,88.0,20.96441685073253,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.7083,1.0,0.2588199611201547,88.0,20.705596889612377,1.0,607.7092687101233,1.0,0.2588199611201547,0.0,0.0
341.08334,1.0,0.2588199611201547,88.0,25.105536228655005,1.0,599.9446698765186,1.0,0.2588199611201547,0.0,0.0
341.78333,1.0,0.2588199611201547,88.0,20.96441685073253,1.0,594.5094506929954,1.0,0.2588199611201547,0.0,0.0
341.60498,1.0,0.2588199611201547,88.0,20.96441685073253,1.0,594.5094506929954,1.0,0.2588199611201547,0.0,0.0
341.16833,1.0,0.2588199611201547,88.0,20.705596889612377,1.0,586.7448518593907,1.0,0.2588199611201547,0.0,0.0
341.50333,1.0,0.2588199611201547,88.0,20.705596889612377,1.0,596.5800103819566,1.0,0.2588199611201547,0.0,0.0
341.35834,1.0,0.2588199611201547,88.0,20.705596889612377,1.0,595.8035504985961,1.0,0.2588199611201547,0.0,0.0
340.885,1.0,0.2588199611201547,88.0,20.705596889612377,1.0,599.9446698765186,1.0,0.2588199611201547,0.0,0.0
342.04,1.0,0.2588199611201547,88.0,20.705596889612377,1.0,603.3093293710806,1.0,0.2588199611201547,0.0,0.0
341.93832,1.0,0.2588199611201547,88.0,20.705596889612377,1.0,603.3093293710806,1.0,0.2588199611201547,0.0,0.0
341.55334,1.0,0.2588199611201547,88.0,20.705596889612377,1.0,592.6977109651543,1.0,0.2588199611201547,0.0,0.0
341.825,1.0,0.2588199611201547,88.0,20.705596889612377,1.0,603.5681493322007,1.0,0.2588199611201547,0.0,0.0
341.42166,1.0,0.2588199611201547,88.0,20.705596889612377,1.0,603.826969293321,1.0,0.2588199611201547,0.0,0.0
341.52667,1.0,0.2588199611201547,88.0,20.96441685073253,1.0,597.8741101875573,1.0,0.2588199611201547,0.0,0.0
341.53168,1.0,0.2588199611201547,88.0,20.705596889612377,1.0,598.6505700709179,1.0,0.2588199611201547,0.0,0.0
341.07,1.0,0.2588199611201547,88.0,20.705596889612377,1.0,667.7554996899992,1.0,0.2588199611201547,0.0,0.0
341.21832,1.0,0.2588199611201547,88.0,4.39993933904263,1.0,600.462309798759,1.0,0.2588199611201547,0.0,0.0
340.00165,1.0,0.2588199611201547,88.0,0.0,1.0,70.14020946356193,1.0,0.2588199611201547,0.0,0.0
340.905,1.0,0.2588199611201547,88.0,0.0,1.0,0.0,1.0,0.2588199611201547,0.0,0.0
340.98834,1.0,0.2588199611201547,88.0,0.0,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.09167,1.0,0.2588199611201547,87.0,0.0,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
339.80835,1.0,0.2588199611201547,88.0,0.0,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
339.47333,1.0,0.2588199611201547,88.0,4.39993933904263,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
339.70334,1.0,0.2588199611201547,88.0,4.658759300162785,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
339.58334,1.0,0.2588199611201547,88.0,4.39993933904263,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.035,1.0,0.2588199611201547,87.0,4.39993933904263,1.0,0.2588199611201547,1.0,0.2588199611201547,0.0,0.0
340.01666,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
339.975,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.84332,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.685,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.10498,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.83002,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
341.44333,1.0,0.2586700504992573,89.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.60333,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.4,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.06,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.43665,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.13165,1.0,0.2586700504992573,87.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.52167,1.0,0.2586700504992573,87.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.02832,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.028,1.0,0.2586700504992573,88.0,20.95227409043984,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
339.905,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
339.98834,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.74,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.16998,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.46,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.71832,1.0,0.2586700504992573,88.0,20.95227409043984,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.55334,1.0,0.2586700504992573,88.0,20.95227409043984,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
341.025,1.0,0.2586700504992573,88.0,21.469614191438353,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
341.15167,1.0,0.2586700504992573,88.0,20.95227409043984,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
341.15668,1.0,0.2586700504992573,88.0,21.210944140939098,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
341.245,1.0,0.2586700504992573,88.0,20.95227409043984,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.79834,1.0,0.2586700504992573,88.0,20.95227409043984,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
340.08667,1.0,0.2586700504992573,88.0,20.95227409043984,1.0,0.2586700504992573,1.0,0.2586700504992573,0.0,0.0
